1	Ok	ok	AV0	ADV	[1, 3)	9e73398e-2dfb-45e5-bedb-97e4f8ac2191
4286	thousand	thousand	CRD	ADJ	[17041, 17049)	283b97c9-4b74-4e3c-bce9-5bc2047553c8
4287	pounds	pound	NN2	SUBST	[17049, 17055)	283b97c9-4b74-4e3c-bce9-5bc2047553c8
4288	grant	grant	VVB-NN1	VERB	[17055, 17060)	283b97c9-4b74-4e3c-bce9-5bc2047553c8
4289	.		PUN		[17060, 17061)	283b97c9-4b74-4e3c-bce9-5bc2047553c8
4290	No	no	ITJ	INTERJ	[17061, 17063)	c3543fcc-51ca-4bc4-a94f-906bb9a6dc96
4291	.		PUN		[17063, 17064)	c3543fcc-51ca-4bc4-a94f-906bb9a6dc96
4292	Do	do	VDB	VERB	[17064, 17066)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4293	you	you	PNP	PRON	[17066, 17069)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4294	know	know	VVI	VERB	[17069, 17073)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4295	why	why	AVQ	ADV	[17073, 17076)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4296	you	you	PNP	PRON	[17076, 17079)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4297	lost	lose	VVD	VERB	[17079, 17083)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4298	the	the	AT0	ART	[17083, 17086)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4299	Eastern	eastern	AJ0	ADJ	[17086, 17093)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4300	Arts	art	NN2	SUBST	[17093, 17097)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4301	drama	drama	NN1	SUBST	[17097, 17102)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4302	?		PUN		[17102, 17103)	dfa8d1e3-96d5-482a-9cf0-01fc874c6658
4303	No	no	ITJ	INTERJ	[17103, 17105)	fea4f3e3-27ca-44c5-9821-14c5384d8f6a
4304	.		PUN		[17105, 17106)	fea4f3e3-27ca-44c5-9821-14c5384d8f6a
4305	How	how	AVQ	ADV	[17106, 17109)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4306	is	be	VBZ	VERB	[17109, 17111)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4307	it	it	PNP	PRON	[17111, 17113)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4308	then	then	AV0	ADV	[17113, 17117)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4309	I	i	PNP	PRON	[17117, 17118)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4310	put	put	VVB	VERB	[17118, 17121)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4311	it	it	PNP	PRON	[17121, 17123)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4312	this	this	DT0	ADJ	[17123, 17127)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4313	way	way	NN1	SUBST	[17127, 17130)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4314	.		PUN		[17130, 17131)	501caa3b-85ce-4b7b-801f-1a920b12ae9c
4315	I	i	PNP	PRON	[17131, 17132)	1e59a478-0a8f-4218-adec-58ca2a464c44
4316	'm	be	VBB	VERB	[17132, 17134)	1e59a478-0a8f-4218-adec-58ca2a464c44
4317	sorry	sorry	AJ0	ADJ	[17134, 17139)	1e59a478-0a8f-4218-adec-58ca2a464c44
4318	look	look	NN1-VVB	SUBST	[17139, 17143)	1e59a478-0a8f-4218-adec-58ca2a464c44
4319	I	i	PNP	PRON	[17143, 17144)	1e59a478-0a8f-4218-adec-58ca2a464c44
4320	.		PUN		[17144, 17145)	1e59a478-0a8f-4218-adec-58ca2a464c44
4321	How	how	AVQ	ADV	[17145, 17148)	10952a3b-4398-49f8-b8d4-e75b0d867917
4322	is	be	VBZ	VERB	[17148, 17150)	10952a3b-4398-49f8-b8d4-e75b0d867917
4323	it	it	PNP	PRON	[17150, 17152)	10952a3b-4398-49f8-b8d4-e75b0d867917
4324	that	that	CJT	CONJ	[17152, 17156)	10952a3b-4398-49f8-b8d4-e75b0d867917
4325	you	you	PNP	PRON	[17156, 17159)	10952a3b-4398-49f8-b8d4-e75b0d867917
4326	do	do	VDB	VERB	[17159, 17161)	10952a3b-4398-49f8-b8d4-e75b0d867917
4327	n't	not	XX0	ADV	[17161, 17164)	10952a3b-4398-49f8-b8d4-e75b0d867917
4328	know	know	VVI	VERB	[17164, 17168)	10952a3b-4398-49f8-b8d4-e75b0d867917
4329	and	and	CJC	CONJ	[17168, 17171)	10952a3b-4398-49f8-b8d4-e75b0d867917
4330	in	in	PRP	PREP	[17171, 17173)	10952a3b-4398-49f8-b8d4-e75b0d867917
4331	your	you	DPS	PRON	[17173, 17177)	10952a3b-4398-49f8-b8d4-e75b0d867917
4332	letter	letter	NN1	SUBST	[17177, 17183)	10952a3b-4398-49f8-b8d4-e75b0d867917
4333	to	to	PRP	PREP	[17183, 17185)	10952a3b-4398-49f8-b8d4-e75b0d867917
4334	me	i	PNP	PRON	[17185, 17187)	10952a3b-4398-49f8-b8d4-e75b0d867917
4335	you	you	PNP	PRON	[17187, 17190)	10952a3b-4398-49f8-b8d4-e75b0d867917
4336	said	say	VVD	VERB	[17190, 17194)	10952a3b-4398-49f8-b8d4-e75b0d867917
4337	this	this	DT0	ADJ	[17194, 17198)	10952a3b-4398-49f8-b8d4-e75b0d867917
4338	trust	trust	NN1	SUBST	[17198, 17203)	10952a3b-4398-49f8-b8d4-e75b0d867917
4339	did	do	VDD	VERB	[17203, 17206)	10952a3b-4398-49f8-b8d4-e75b0d867917
4340	not	not	XX0	ADV	[17206, 17209)	10952a3b-4398-49f8-b8d4-e75b0d867917
4341	know	know	VVI	VERB	[17209, 17213)	10952a3b-4398-49f8-b8d4-e75b0d867917
4342	where	where	AVQ	ADV	[17213, 17218)	10952a3b-4398-49f8-b8d4-e75b0d867917
4343	that	that	DT0	ADJ	[17218, 17222)	10952a3b-4398-49f8-b8d4-e75b0d867917
4344	money	money	NN1	SUBST	[17222, 17227)	10952a3b-4398-49f8-b8d4-e75b0d867917
4345	had	have	VHD	VERB	[17227, 17230)	10952a3b-4398-49f8-b8d4-e75b0d867917
4346	been	be	VBN	VERB	[17230, 17234)	10952a3b-4398-49f8-b8d4-e75b0d867917
4347	withdrawn	withdraw	VVN	VERB	[17234, 17243)	10952a3b-4398-49f8-b8d4-e75b0d867917
4348	at	at	PRP	PREP	[17243, 17245)	10952a3b-4398-49f8-b8d4-e75b0d867917
4349	the	the	AT0	ART	[17245, 17248)	10952a3b-4398-49f8-b8d4-e75b0d867917
4350	same	same	DT0	ADJ	[17248, 17252)	10952a3b-4398-49f8-b8d4-e75b0d867917
4351	time	time	NN1	SUBST	[17252, 17256)	10952a3b-4398-49f8-b8d4-e75b0d867917
4352	Andrew	andrew	NP0	SUBST	[17256, 17262)	10952a3b-4398-49f8-b8d4-e75b0d867917
4353	director	director	NN1	SUBST	[17262, 17270)	10952a3b-4398-49f8-b8d4-e75b0d867917
4354	of	of	PRF	PREP	[17270, 17272)	10952a3b-4398-49f8-b8d4-e75b0d867917
4355	Eastern	eastern	AJ0	ADJ	[17272, 17279)	10952a3b-4398-49f8-b8d4-e75b0d867917
4356	Arts	art	NN2	SUBST	[17279, 17283)	10952a3b-4398-49f8-b8d4-e75b0d867917
4357	was	be	VBD	VERB	[17283, 17286)	10952a3b-4398-49f8-b8d4-e75b0d867917
4358	quite	quite	AV0	ADV	[17286, 17291)	10952a3b-4398-49f8-b8d4-e75b0d867917
4359	happy	happy	AJ0	ADJ	[17291, 17296)	10952a3b-4398-49f8-b8d4-e75b0d867917
4360	to	to	TO0	PREP	[17296, 17298)	10952a3b-4398-49f8-b8d4-e75b0d867917
4361	write	write	VVI	VERB	[17298, 17303)	10952a3b-4398-49f8-b8d4-e75b0d867917
4362	to	to	PRP	PREP	[17303, 17305)	10952a3b-4398-49f8-b8d4-e75b0d867917
4363	me	i	PNP	PRON	[17305, 17307)	10952a3b-4398-49f8-b8d4-e75b0d867917
4364	to	to	TO0	PREP	[17307, 17309)	10952a3b-4398-49f8-b8d4-e75b0d867917
4365	tell	tell	VVI	VERB	[17309, 17313)	10952a3b-4398-49f8-b8d4-e75b0d867917
4366	me	i	PNP	PRON	[17313, 17315)	10952a3b-4398-49f8-b8d4-e75b0d867917
4367	why	why	AVQ	ADV	[17315, 17318)	10952a3b-4398-49f8-b8d4-e75b0d867917
4368	he	he	PNP	PRON	[17318, 17320)	10952a3b-4398-49f8-b8d4-e75b0d867917
4369	was	be	VBD	VERB	[17320, 17323)	10952a3b-4398-49f8-b8d4-e75b0d867917
4370	quite	quite	AV0	ADV	[17323, 17328)	10952a3b-4398-49f8-b8d4-e75b0d867917
4371	happy	happy	AJ0	ADJ	[17328, 17333)	10952a3b-4398-49f8-b8d4-e75b0d867917
4372	to	to	TO0	PREP	[17333, 17335)	10952a3b-4398-49f8-b8d4-e75b0d867917
4373	tell	tell	VVI	VERB	[17335, 17339)	10952a3b-4398-49f8-b8d4-e75b0d867917
4374	the	the	AT0	ART	[17339, 17342)	10952a3b-4398-49f8-b8d4-e75b0d867917
4375	press	press	NN1	SUBST	[17342, 17347)	10952a3b-4398-49f8-b8d4-e75b0d867917
4376	over	over	PRP	PREP	[17347, 17351)	10952a3b-4398-49f8-b8d4-e75b0d867917
4377	the	the	AT0	ART	[17351, 17354)	10952a3b-4398-49f8-b8d4-e75b0d867917
4378	phone	phone	NN1	SUBST	[17354, 17359)	10952a3b-4398-49f8-b8d4-e75b0d867917
4379	why	why	AVQ	ADV	[17359, 17362)	10952a3b-4398-49f8-b8d4-e75b0d867917
4380	how	how	AVQ	ADV	[17362, 17365)	10952a3b-4398-49f8-b8d4-e75b0d867917
4381	is	be	VBZ	VERB	[17365, 17367)	10952a3b-4398-49f8-b8d4-e75b0d867917
4382	it	it	PNP	PRON	[17367, 17369)	10952a3b-4398-49f8-b8d4-e75b0d867917
4383	the	the	AT0	ART	[17369, 17372)	10952a3b-4398-49f8-b8d4-e75b0d867917
4384	trust	trust	NN1	SUBST	[17372, 17377)	10952a3b-4398-49f8-b8d4-e75b0d867917
4385	did	do	VDD	VERB	[17377, 17380)	10952a3b-4398-49f8-b8d4-e75b0d867917
4386	n't	not	XX0	ADV	[17380, 17383)	10952a3b-4398-49f8-b8d4-e75b0d867917
4387	know	know	VVI	VERB	[17383, 17387)	10952a3b-4398-49f8-b8d4-e75b0d867917
4388	?		PUN		[17387, 17388)	10952a3b-4398-49f8-b8d4-e75b0d867917
4389	Well	well	AV0	ADV	[17388, 17392)	9d77545a-3776-4203-9721-a375adc06ef7
4390	it	it	PNP	PRON	[17392, 17394)	9d77545a-3776-4203-9721-a375adc06ef7
4391	would	would	VM0	VERB	[17394, 17399)	9d77545a-3776-4203-9721-a375adc06ef7
4392	be	be	VBI	VERB	[17399, 17401)	9d77545a-3776-4203-9721-a375adc06ef7
4393	very	very	AV0	ADV	[17401, 17405)	9d77545a-3776-4203-9721-a375adc06ef7
4394	nice	nice	AJ0	ADJ	[17405, 17409)	9d77545a-3776-4203-9721-a375adc06ef7
4395	if	if	CJS	CONJ	[17409, 17411)	9d77545a-3776-4203-9721-a375adc06ef7
4396	Andrew	andrew	NP0	SUBST	[17411, 17417)	9d77545a-3776-4203-9721-a375adc06ef7
4397	actually	actually	AV0	ADV	[17417, 17425)	9d77545a-3776-4203-9721-a375adc06ef7
4398	wrote	write	VVD	VERB	[17425, 17430)	9d77545a-3776-4203-9721-a375adc06ef7
4399	to	to	PRP	PREP	[17430, 17432)	9d77545a-3776-4203-9721-a375adc06ef7
4400	the	the	AT0	ART	[17432, 17435)	9d77545a-3776-4203-9721-a375adc06ef7
4401	trust	trust	NN1	SUBST	[17435, 17440)	9d77545a-3776-4203-9721-a375adc06ef7
4402	to	to	TO0	PREP	[17440, 17442)	9d77545a-3776-4203-9721-a375adc06ef7
4403	tell	tell	VVI	VERB	[17442, 17446)	9d77545a-3776-4203-9721-a375adc06ef7
4404	them	they	PNP	PRON	[17446, 17450)	9d77545a-3776-4203-9721-a375adc06ef7
4405	why	why	AVQ	ADV	[17450, 17453)	9d77545a-3776-4203-9721-a375adc06ef7
4406	in	in	PRP	PREP	[17453, 17455)	9d77545a-3776-4203-9721-a375adc06ef7
4407	same	same	DT0	ADJ	[17455, 17459)	9d77545a-3776-4203-9721-a375adc06ef7
4408	details	detail	NN2	SUBST	[17459, 17466)	9d77545a-3776-4203-9721-a375adc06ef7
4409	as	as	CJS	CONJ	[17466, 17468)	9d77545a-3776-4203-9721-a375adc06ef7
4410	he	he	PNP	PRON	[17468, 17470)	9d77545a-3776-4203-9721-a375adc06ef7
4411	apparently	apparently	AV0	ADV	[17470, 17480)	9d77545a-3776-4203-9721-a375adc06ef7
4412	told	tell	VVD	VERB	[17480, 17484)	9d77545a-3776-4203-9721-a375adc06ef7
4413	the	the	AT0	ART	[17484, 17487)	9d77545a-3776-4203-9721-a375adc06ef7
4414	press	press	NN1	SUBST	[17487, 17492)	9d77545a-3776-4203-9721-a375adc06ef7
4415	.		PUN		[17492, 17493)	9d77545a-3776-4203-9721-a375adc06ef7
4416	Can	can	VM0	VERB	[17493, 17496)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4417	I	i	PNP	PRON	[17496, 17497)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4418	ask	ask	VVI	VERB	[17497, 17500)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4419	therefore	therefore	AV0	ADV	[17500, 17509)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4420	why	why	AVQ	ADV	[17509, 17512)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4421	the	the	AT0	ART	[17512, 17515)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4422	Eastern	eastern	AJ0	ADJ	[17515, 17522)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4423	Arts	art	NN2	SUBST	[17522, 17526)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4424	of	of	PRF	PREP	[17526, 17528)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4425	appraisal	appraisal	NN1	SUBST	[17528, 17537)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4426	report	report	NN1	SUBST	[17537, 17543)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4427	of	of	PRF	PREP	[17543, 17545)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4428	nineteen	nineteen	CRD	ADJ	[17545, 17553)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4429	eighty-six	eighty-six	CRD	ADJ	[17553, 17563)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4430	a	a	AT0	ART	[17563, 17564)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4431	major	major	AJ0	ADJ	[17564, 17569)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4432	appraisal	appraisal	NN1	SUBST	[17569, 17578)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4433	costing	cost	VVG	VERB	[17578, 17585)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4434	a	a	AT0	ART	[17585, 17586)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4435	huge	huge	AJ0	ADJ	[17586, 17590)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4436	amount	amount	NN1	SUBST	[17590, 17596)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4437	of	of	PRF	PREP	[17596, 17598)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4438	Eastern	eastern	AJ0	ADJ	[17598, 17605)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4439	Arts	art	NN2	SUBST	[17605, 17609)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4440	money	money	NN1	SUBST	[17609, 17614)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4441	was	be	VBD	VERB	[17614, 17617)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4442	not	not	XX0	ADV	[17617, 17620)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4443	considered	consider	VVN	VERB	[17620, 17630)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4444	and	and	CJC	CONJ	[17630, 17633)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4445	and	and	CJC	CONJ	[17633, 17636)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4446	presented	present	VVD-VVN	VERB	[17636, 17645)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4447	across	across	AV0	ADV	[17645, 17651)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4448	.		PUN		[17651, 17652)	ac100ccf-00e6-4a4c-a11e-6bd2a54006d3
4449	The	the	AT0	ART	[17652, 17655)	78694e2f-ca28-44ac-a313-93317a007976
4450	Eastern	eastern	AJ0	ADJ	[17655, 17662)	78694e2f-ca28-44ac-a313-93317a007976
4451	Arts	art	NN2	SUBST	[17662, 17666)	78694e2f-ca28-44ac-a313-93317a007976
4452	report	report	NN1	SUBST	[17666, 17672)	78694e2f-ca28-44ac-a313-93317a007976
4453	of	of	PRF	PREP	[17672, 17674)	78694e2f-ca28-44ac-a313-93317a007976
4454	nineteen	nineteen	CRD	ADJ	[17674, 17682)	78694e2f-ca28-44ac-a313-93317a007976
4455	eighty	eighty	CRD	ADJ	[17682, 17688)	78694e2f-ca28-44ac-a313-93317a007976
4456	six	six	CRD	ADJ	[17688, 17691)	78694e2f-ca28-44ac-a313-93317a007976
4457	was	be	VBD	VERB	[17691, 17694)	78694e2f-ca28-44ac-a313-93317a007976
4458	never	never	AV0	ADV	[17694, 17699)	78694e2f-ca28-44ac-a313-93317a007976
4459	completed	complete	VVN	VERB	[17699, 17708)	78694e2f-ca28-44ac-a313-93317a007976
4460	what	what	DTQ	PRON	[17708, 17712)	78694e2f-ca28-44ac-a313-93317a007976
4461	the	the	AT0	ART	[17712, 17715)	78694e2f-ca28-44ac-a313-93317a007976
4462	Eastern	eastern	AJ0	ADJ	[17715, 17722)	78694e2f-ca28-44ac-a313-93317a007976
4463	Arts	art	NN2	SUBST	[17722, 17726)	78694e2f-ca28-44ac-a313-93317a007976
4464	did	do	VDD	VERB	[17726, 17729)	78694e2f-ca28-44ac-a313-93317a007976
4465	in	in	PRP	PREP	[17729, 17731)	78694e2f-ca28-44ac-a313-93317a007976
4466	actual	actual	AJ0	ADJ	[17731, 17737)	78694e2f-ca28-44ac-a313-93317a007976
4467	fact	fact	NN1	SUBST	[17737, 17741)	78694e2f-ca28-44ac-a313-93317a007976
4468	was	be	VBD	VERB	[17741, 17744)	78694e2f-ca28-44ac-a313-93317a007976
4469	to	to	TO0	PREP	[17744, 17746)	78694e2f-ca28-44ac-a313-93317a007976
4470	produce	produce	VVI	VERB	[17746, 17753)	78694e2f-ca28-44ac-a313-93317a007976
4471	a	a	AT0	ART	[17753, 17754)	78694e2f-ca28-44ac-a313-93317a007976
4472	draft	draft	NN1	SUBST	[17754, 17759)	78694e2f-ca28-44ac-a313-93317a007976
4473	report	report	NN1	SUBST	[17759, 17765)	78694e2f-ca28-44ac-a313-93317a007976
4474	and	and	CJC	CONJ	[17765, 17768)	78694e2f-ca28-44ac-a313-93317a007976
4475	promised	promise	VVD	VERB	[17768, 17776)	78694e2f-ca28-44ac-a313-93317a007976
4476	that	that	CJT	CONJ	[17776, 17780)	78694e2f-ca28-44ac-a313-93317a007976
4477	the	the	AT0	ART	[17780, 17783)	78694e2f-ca28-44ac-a313-93317a007976
4478	final	final	AJ0-NN1	ADJ	[17783, 17788)	78694e2f-ca28-44ac-a313-93317a007976
4479	report	report	NN1	SUBST	[17788, 17794)	78694e2f-ca28-44ac-a313-93317a007976
4480	would	would	VM0	VERB	[17794, 17799)	78694e2f-ca28-44ac-a313-93317a007976
4481	be	be	VBI	VERB	[17799, 17801)	78694e2f-ca28-44ac-a313-93317a007976
4482	complete	complete	AJ0	ADJ	[17801, 17809)	78694e2f-ca28-44ac-a313-93317a007976
4483	and	and	CJC	CONJ	[17809, 17812)	78694e2f-ca28-44ac-a313-93317a007976
4484	circulate	circulate	VVB	VERB	[17812, 17821)	78694e2f-ca28-44ac-a313-93317a007976
4485	it	it	PNP	PRON	[17821, 17823)	78694e2f-ca28-44ac-a313-93317a007976
4486	as	as	CJS	CONJ	[17823, 17825)	78694e2f-ca28-44ac-a313-93317a007976
4487	to	to	PRP	PREP	[17825, 17827)	78694e2f-ca28-44ac-a313-93317a007976
4488	date	date	NN1	SUBST	[17827, 17831)	78694e2f-ca28-44ac-a313-93317a007976
4489	which	which	DTQ	PRON	[17831, 17836)	78694e2f-ca28-44ac-a313-93317a007976
4490	is	be	VBZ	VERB	[17836, 17838)	78694e2f-ca28-44ac-a313-93317a007976
4491	nineteen	nineteen	CRD	ADJ	[17838, 17846)	78694e2f-ca28-44ac-a313-93317a007976
4492	ninety-one	ninety-one	CRD	ADJ	[17846, 17856)	78694e2f-ca28-44ac-a313-93317a007976
4493	we	we	PNP	PRON	[17856, 17858)	78694e2f-ca28-44ac-a313-93317a007976
4494	have	have	VHB	VERB	[17858, 17862)	78694e2f-ca28-44ac-a313-93317a007976
4495	not	not	XX0	ADV	[17862, 17865)	78694e2f-ca28-44ac-a313-93317a007976
4496	received	receive	VVN	VERB	[17865, 17873)	78694e2f-ca28-44ac-a313-93317a007976
4497	the	the	AT0	ART	[17873, 17876)	78694e2f-ca28-44ac-a313-93317a007976
4498	final	final	AJ0-NN1	ADJ	[17876, 17881)	78694e2f-ca28-44ac-a313-93317a007976
4499	report	report	NN1	SUBST	[17881, 17887)	78694e2f-ca28-44ac-a313-93317a007976
4500	of	of	PRF	PREP	[17887, 17889)	78694e2f-ca28-44ac-a313-93317a007976
4501	the	the	AT0	ART	[17889, 17892)	78694e2f-ca28-44ac-a313-93317a007976
4502	Eastern	eastern	AJ0	ADJ	[17892, 17899)	78694e2f-ca28-44ac-a313-93317a007976
4503	Arts	art	NN2	SUBST	[17899, 17903)	78694e2f-ca28-44ac-a313-93317a007976
4504	appraisal	appraisal	NN1	SUBST	[17903, 17912)	78694e2f-ca28-44ac-a313-93317a007976
4505	.		PUN		[17912, 17913)	78694e2f-ca28-44ac-a313-93317a007976
4506	That	that	DT0	ADJ	[17913, 17917)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4507	is	be	VBZ	VERB	[17917, 17919)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4508	n't	not	XX0	ADV	[17919, 17922)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4509	their	they	DPS	PRON	[17922, 17927)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4510	story	story	NN1	SUBST	[17927, 17932)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4511	.		PUN		[17932, 17933)	7adceb60-ebca-476a-84ad-c1354eb2ae16
4512	Question	question	NN1-VVB	SUBST	[17933, 17941)	6590f52d-15bb-4439-8262-fdb931358a9f
4513	question	question	NN1-VVB	SUBST	[17941, 17949)	6590f52d-15bb-4439-8262-fdb931358a9f
4514	.		PUN		[17949, 17950)	6590f52d-15bb-4439-8262-fdb931358a9f
4515	Well	well	AV0	ADV	[17950, 17954)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4516	it	it	PNP	PRON	[17954, 17956)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4517	may	may	VM0	VERB	[17956, 17959)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4518	not	not	XX0	ADV	[17959, 17962)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4519	be	be	VBI	VERB	[17962, 17964)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4520	their	they	DPS	PRON	[17964, 17969)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4521	story	story	NN1	SUBST	[17969, 17974)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4522	but	but	CJC	CONJ	[17974, 17977)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4523	that	that	DT0	ADJ	[17977, 17981)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4524	's	be	VBZ	VERB	[17981, 17983)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4525	the	the	AT0	ART	[17983, 17986)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4526	fact	fact	NN1	SUBST	[17986, 17990)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4527	.		PUN		[17990, 17991)	3e632c46-4581-4c0e-9262-c0adc7e3e8ee
4528	can	can	VM0	VERB	[17991, 17994)	67b768fc-33a4-4679-94c8-87be81b9862c
4529	I	i	PNP	PRON	[17994, 17995)	67b768fc-33a4-4679-94c8-87be81b9862c
4530	can	can	VM0	VERB	[17995, 17998)	67b768fc-33a4-4679-94c8-87be81b9862c
4531	I	i	PNP	PRON	[17998, 17999)	67b768fc-33a4-4679-94c8-87be81b9862c
4532	ask	ask	VVI	VERB	[17999, 18002)	67b768fc-33a4-4679-94c8-87be81b9862c
4533	the	the	AT0	ART	[18002, 18005)	67b768fc-33a4-4679-94c8-87be81b9862c
4534	funding	funding	NN1	SUBST	[18005, 18012)	67b768fc-33a4-4679-94c8-87be81b9862c
4535	of	of	PRF	PREP	[18012, 18014)	67b768fc-33a4-4679-94c8-87be81b9862c
4536	the	the	AT0	ART	[18014, 18017)	67b768fc-33a4-4679-94c8-87be81b9862c
4537	playhouse	playhouse	NN1	SUBST	[18017, 18026)	67b768fc-33a4-4679-94c8-87be81b9862c
4538	.		PUN		[18026, 18027)	67b768fc-33a4-4679-94c8-87be81b9862c
4539	Certainly	certainly	AV0	ADV	[18027, 18036)	4be16896-f9fc-436d-9644-5a3204463fba
4540	.		PUN		[18036, 18037)	4be16896-f9fc-436d-9644-5a3204463fba
4541	Can	can	VM0	VERB	[18037, 18040)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4542	I	i	PNP	PRON	[18040, 18041)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4543	ask	ask	VVI	VERB	[18041, 18044)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4544	over	over	PRP-AVP	PREP	[18044, 18048)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4545	the	the	AT0	ART	[18048, 18051)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4546	last	last	ORD	ADJ	[18051, 18055)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4547	six	six	CRD	ADJ	[18055, 18058)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4548	seven	seven	CRD	ADJ	[18058, 18063)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4549	years	year	NN2	SUBST	[18063, 18068)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4550	what	what	DTQ	PRON	[18068, 18072)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4551	local	local	AJ0	ADJ	[18072, 18077)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4552	companies	company	NN2	SUBST	[18077, 18086)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4553	have	have	VHB	VERB	[18086, 18090)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4554	funded	fund	VVN	VERB	[18090, 18096)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4555	the	the	AT0	ART	[18096, 18099)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
4556	playhouse	playhouse	NN1	SUBST	[18099, 18108)	ce4f531c-7d33-4bc7-9fd7-243813f78f4f
